State,District,Subdistt,Town/Village,Name,Level,TOT_P,No_HH,TOT_M,TOT_F,P_LIT,P_ILL,TOT_WORK_P,Village Code,Village Name,Tap Water-Treated (Status A(1)/NA(2)),Power Supply For All Users (Status A(1)/NA(2)),Hospital Allopathic (Numbers),Govt Primary School (Status A(1)/NA(2)),Govt Secondary School (Status A(1)/NA(2)),Black Topped (pucca) Road (Status A(1)/NA(2)),Public Bus Service (Status A(1)/NA(2)),ATM (Status A(1)/NA(2)),Has_Hospital
19,341,2407,332961,Lalitagari,VILLAGE,2198,461,1141,1057,1397,801,832,332961,Lalitagari,False,False,0.0,True,False,True,False,False,False
19,341,2407,332962,Kansona,VILLAGE,1101,252,576,525,766,335,557,332962,Kansona,False,True,0.0,True,True,False,False,False,False
19,341,2407,332963,Kharia,VILLAGE,2141,500,1096,1045,1661,480,924,332963,Kharia,False,False,0.0,True,True,False,False,False,False
19,341,2407,332964,Bar Mongrajpur,VILLAGE,1326,280,678,648,924,402,560,332964,Bar Mongrajpur,False,False,0.0,True,False,False,False,False,False
19,341,2407,332965,Mongrajpur,VILLAGE,1711,388,883,828,1004,707,895,332965,Mongrajpur,False,False,0.0,True,False,False,False,False,False
19,341,2407,332966,Gadaipur,VILLAGE,3356,716,1712,1644,1994,1362,1267,332966,Gadaipur,False,False,0.0,True,False,False,False,False,False
19,341,2407,332967,Dahuka Nischindipur,VILLAGE,2120,479,1040,1080,1435,685,663,332967,Dahuka Nischindipur,False,False,0.0,True,False,True,False,False,False
19,341,2407,332968,Beraberia,VILLAGE,4404,978,2219,2185,3174,1230,1625,332968,Beraberia,False,False,0.0,True,True,True,False,False,False
19,341,2407,332969,Amtala,VILLAGE,1441,343,724,717,981,460,572,332969,Amtala,False,False,0.0,True,False,False,False,False,False
19,341,2407,332970,Bauria,VILLAGE,3926,890,2032,1894,2798,1128,1411,332970,Bauria,False,False,0.0,True,True,False,False,False,False
19,341,2407,332971,Bhekutal,VILLAGE,3765,784,1902,1863,2785,980,1457,332971,Bhekutal,False,False,0.0,True,False,False,False,False,False
19,341,2407,332972,Amritasal,VILLAGE,1193,244,625,568,877,316,382,332972,Amritasal,False,False,0.0,True,False,False,False,False,False
19,341,2407,332973,Rangmahal,VILLAGE,4986,1019,2528,2458,3216,1770,1762,332973,Rangmahal,False,False,0.0,True,True,False,False,False,False
19,341,2407,332974,Bishweshwarpur,VILLAGE,3532,727,1819,1713,2309,1223,1216,332974,Bishweshwarpur,False,False,0.0,True,False,False,False,False,False
19,341,2407,332975,Samruk,VILLAGE,3602,745,1863,1739,2554,1048,1047,332975,Samruk,False,False,0.0,True,True,True,False,False,False
19,341,2407,332976,Hatgachha,VILLAGE,2769,647,1439,1330,1931,838,1077,332976,Hatgachha,False,True,0.0,True,False,False,False,False,False
19,341,2407,332977,Kashmul,VILLAGE,4626,988,2379,2247,3315,1311,1398,332977,Kashmul,False,False,0.0,True,True,True,False,False,False
19,341,2407,332978,Lohanagar,VILLAGE,2927,541,1498,1429,1728,1199,923,332978,Lohanagar,False,False,0.0,True,False,False,False,False,False
19,341,2407,332979,Birpur,VILLAGE,1299,301,684,615,926,373,416,332979,Birpur,False,False,0.0,True,False,False,False,False,False
19,341,2407,332980,Gharsalap,VILLAGE,1749,365,892,857,982,767,531,332980,Gharsalap,False,False,0.0,True,False,False,False,False,False
19,341,2407,332981,Baragohal,VILLAGE,4045,748,2066,1979,2573,1472,1304,332981,Baragohal,False,False,0.0,True,False,False,False,False,False
19,341,2407,332982,Dalsalap,VILLAGE,2035,400,1033,1002,1502,533,898,332982,Dalsalap,False,False,0.0,True,False,False,False,False,False
19,341,2407,332983,Birsibpur,VILLAGE,1417,301,701,716,998,419,516,332983,Birsibpur,True,False,0.0,True,True,False,False,False,False
19,341,2407,332984,Balarampur,VILLAGE,1302,289,649,653,1044,258,389,332984,Balarampur,False,False,0.0,True,False,False,False,False,False
19,341,2407,332985,Uttar Ramchandrapur,VILLAGE,1402,307,698,704,1133,269,394,332985,Uttar Ramchandrapur,False,False,0.0,True,True,False,False,False,False
19,341,2407,332986,Khan Jadapur,VILLAGE,2798,568,1407,1391,1845,953,870,332986,Khan Jadapur,False,False,0.0,True,False,False,False,False,False
19,341,2407,332987,Tildari,VILLAGE,1450,261,741,709,1017,433,504,332987,Tildari,False,False,0.0,True,False,False,False,False,False
19,341,2407,332988,Ghatampur,VILLAGE,3687,681,1850,1837,2435,1252,1414,332988,Ghatampur,False,False,0.0,True,False,False,False,False,False
19,341,2407,332989,Harinarayan Chak,VILLAGE,962,155,501,461,356,606,261,332989,Harinarayan Chak,False,False,0.0,True,False,True,False,False,False
19,341,2407,332990,Malanchabere,VILLAGE,2001,445,1031,970,1248,753,786,332990,Malanchabere,False,False,0.0,True,False,False,True,False,False
19,341,2407,332991,Rauta,VILLAGE,691,163,343,348,472,219,228,332991,Rauta,False,False,0.0,True,False,False,True,False,False
19,341,2407,332992,Mahespur,VILLAGE,4632,1043,2390,2242,3134,1498,1709,332992,Mahespur,False,False,0.0,True,True,True,False,False,False
19,341,2407,332993,Musapur,VILLAGE,1303,254,681,622,844,459,380,332993,Musapur,False,False,0.0,True,False,False,False,False,False
19,341,2407,332994,Baggachha,VILLAGE,1579,325,802,777,1037,542,680,332994,Baggachha,False,False,0.0,True,False,False,False,False,False
19,341,2407,332995,Gudar,VILLAGE,2395,484,1202,1193,1548,847,880,332995,Gudar,False,False,0.0,True,False,False,False,False,False
19,341,2407,332996,Damodarpur,VILLAGE,3281,630,1664,1617,1771,1510,1034,332996,Damodarpur,False,False,0.0,True,False,True,False,False,False
19,341,2407,332997,Amsa,VILLAGE,3145,706,1615,1530,2329,816,1173,332997,Amsa,False,False,0.0,True,False,False,False,False,False
19,341,2407,332998,Tapna,VILLAGE,6182,1183,3159,3023,3648,2534,1879,332998,Tapna,False,False,0.0,True,False,False,False,False,False
19,341,2407,332999,Palpara,VILLAGE,1465,363,767,698,989,476,549,332999,Palpara,False,False,0.0,True,True,False,False,False,False
19,341,2407,333000,Dadpur,VILLAGE,905,227,482,423,641,264,330,333000,Dadpur,False,False,0.0,True,False,False,False,False,False
19,341,2407,333001,Dakshin Ramchandrapur,VILLAGE,3369,741,1705,1664,2142,1227,1619,333001,Dakshin Ramchandrapur,False,True,0.0,True,True,False,False,False,False
19,341,2407,333002,Baikhali,VILLAGE,2243,501,1144,1099,1608,635,711,333002,Baikhali,True,False,0.0,True,True,False,True,False,False
19,341,2407,333003,Maubesia,VILLAGE,4801,1052,2473,2328,3440,1361,1788,333003,Maubesia,True,False,0.0,True,False,False,True,False,False
19,341,2407,333004,Bahira,VILLAGE,7845,1664,3987,3858,5233,2612,3088,333004,Bahira,False,True,0.0,True,True,False,False,False,False
19,341,2407,333005,Mahisali,VILLAGE,5201,963,2633,2568,2836,2365,1812,333005,Mahisali,False,False,0.0,True,False,True,False,False,False
19,341,2407,333006,Kalinagar,VILLAGE,11358,2425,5815,5543,7357,4001,4328,333006,Kalinagar,False,True,1.0,True,True,False,True,False,True
19,341,2407,333007,Bara Gachha,VILLAGE,1309,295,655,654,888,421,447,333007,Bara Gachha,False,False,0.0,True,False,False,False,False,False
19,341,2407,333008,Kasipur,VILLAGE,1300,290,663,637,938,362,478,333008,Kasipur,False,False,0.0,True,False,False,False,False,False
19,341,2407,333009,Gauripur,VILLAGE,3681,873,1847,1834,2839,842,1338,333009,Gauripur,False,True,0.0,True,True,True,False,False,False
19,341,2407,333010,Kajiakhali,VILLAGE,2570,636,1316,1254,1952,618,923,333010,Kajiakhali,False,True,0.0,True,True,False,False,False,False
19,341,2407,333011,Hiraganja,VILLAGE,2508,552,1278,1230,1781,727,840,333011,Hiraganja,False,True,0.0,True,False,False,False,False,False
19,341,2407,333012,Madai,VILLAGE,2722,568,1391,1331,1744,978,815,333012,Madai,False,True,0.0,True,False,False,False,False,False
19,341,2407,333013,Tiorpara,VILLAGE,2848,659,1448,1400,2019,829,982,333013,Tiorpara,False,False,0.0,True,False,False,False,False,False
19,341,2408,333019,Kasrakatai,VILLAGE,1706,383,869,837,1336,370,677,333019,Kasrakatai,True,False,0.0,True,False,False,False,False,False
19,341,2408,333020,Baksi,VILLAGE,3072,661,1560,1512,2020,1052,1111,333020,Baksi,True,False,0.0,True,False,False,False,False,False
19,341,2408,333021,Mankur,VILLAGE,7144,1609,3618,3526,5005,2139,2428,333021,Mankur,True,False,0.0,True,True,False,False,False,False
19,341,2408,333022,Malia,VILLAGE,2654,489,1360,1294,1938,716,813,333022,Malia,True,False,0.0,True,True,False,False,False,False
19,341,2408,333023,Bholsar,VILLAGE,1584,281,794,790,1197,387,578,333023,Bholsar,True,False,0.0,True,True,False,False,False,False
19,341,2408,333024,Kulepairi,VILLAGE,0,0,0,0,0,0,0,333024,Kulepairi,False,,0.0,,,False,False,False,False
19,341,2408,333025,Purbba Bainan,VILLAGE,4746,937,2429,2317,3684,1062,1488,333025,Purbba Bainan,True,True,0.0,True,True,True,False,False,False
19,341,2408,333026,Chakur,VILLAGE,3047,676,1560,1487,2366,681,1175,333026,Chakur,False,True,0.0,True,True,False,True,False,False
19,341,2408,333027,Brahmangram,VILLAGE,3603,677,1866,1737,2411,1192,1120,333027,Brahmangram,False,True,0.0,True,False,False,False,False,False
19,341,2408,333028,Bagur,VILLAGE,3353,739,1725,1628,2470,883,1174,333028,Bagur,False,True,0.0,True,False,False,False,False,False
19,341,2408,333029,Amrajol,VILLAGE,1565,361,825,740,1265,300,512,333029,Amrajol,True,False,0.0,True,False,True,False,False,False
19,341,2408,333030,Degram,VILLAGE,3038,681,1583,1455,1548,1490,1154,333030,Degram,True,False,0.0,True,False,False,False,False,False
19,341,2408,333031,Dwipamalita,VILLAGE,4025,961,2111,1914,2971,1054,1389,333031,Dwipamalita,True,False,0.0,True,False,True,False,False,False
19,341,2408,333032,Birampur,VILLAGE,5755,1334,2962,2793,4377,1378,2076,333032,Birampur,True,False,0.0,True,False,True,False,False,False
19,341,2408,333033,Panitras,VILLAGE,5227,1215,2725,2502,3952,1275,1808,333033,Panitras,True,False,0.0,True,True,True,False,False,False
19,341,2408,333034,Masiara,VILLAGE,1735,387,913,822,1246,489,632,333034,Masiara,True,True,0.0,True,False,False,False,False,False
19,341,2408,333035,Sabsit,VILLAGE,6736,1444,3426,3310,4792,1944,2450,333035,Sabsit,False,False,0.0,True,False,False,True,False,False
19,341,2408,333036,Patinan,VILLAGE,3456,759,1763,1693,2710,746,1056,333036,Patinan,True,True,0.0,True,False,False,True,False,False
19,341,2408,333037,Gopalpur,VILLAGE,2462,554,1262,1200,2027,435,888,333037,Gopalpur,True,False,0.0,True,True,False,True,False,False
19,341,2408,333038,Joka,VILLAGE,4137,859,2124,2013,3039,1098,1283,333038,Joka,False,True,0.0,True,False,False,False,False,False
19,341,2408,333039,Adra,VILLAGE,3128,653,1597,1531,2457,671,923,333039,Adra,False,False,0.0,True,False,False,False,False,False
19,341,2408,333040,Harop,VILLAGE,5477,1271,2843,2634,4116,1361,1978,333040,Harop,False,False,0.0,True,True,True,False,False,False
19,341,2408,333041,Agunsi Bhuinara,VILLAGE,3546,827,1833,1713,2852,694,1263,333041,Agunsi Bhuinara,False,False,0.0,True,True,True,False,False,False
19,341,2408,333042,Purnal,VILLAGE,1645,394,863,782,1277,368,538,333042,Purnal,False,False,0.0,True,False,True,False,False,False
19,341,2408,333043,Naoapara,VILLAGE,3669,703,1912,1757,2107,1562,1213,333043,Naoapara,False,False,0.0,True,False,True,False,False,False
19,341,2408,333044,Hature Kandarpapur,VILLAGE,7079,1549,3632,3447,5226,1853,2402,333044,Hature Kandarpapur,False,False,0.0,True,True,True,True,False,False
19,341,2408,333045,Khanpur,VILLAGE,3794,873,1958,1836,3034,760,1381,333045,Khanpur,False,False,0.0,True,True,True,False,False,False
19,341,2408,333046,Jote Bireshwar,VILLAGE,1019,220,527,492,720,299,335,333046,Jote Bireshwar,False,False,0.0,True,False,True,False,False,False
19,341,2408,333047,Natibpur,VILLAGE,1866,417,983,883,1373,493,670,333047,Natibpur,False,False,0.0,True,True,False,False,False,False
19,341,2408,333048,Singara,VILLAGE,1080,264,565,515,893,187,427,333048,Singara,False,False,0.0,True,False,False,False,False,False
19,341,2408,333049,Chak Manohar,VILLAGE,1153,228,621,532,767,386,352,333049,Chak Manohar,False,False,0.0,True,True,True,False,False,False
19,341,2408,333050,Murgaberia,VILLAGE,5936,1195,3086,2850,4083,1853,2470,333050,Murgaberia,False,False,0.0,True,True,True,False,False,False
19,341,2408,333051,Nahala,VILLAGE,1726,351,918,808,1336,390,612,333051,Nahala,False,False,0.0,True,False,True,False,False,False
19,341,2408,333052,Ulanpara,VILLAGE,8369,1793,4349,4020,6235,2134,3290,333052,Ulanpara,False,True,0.0,True,True,True,False,False,False
19,341,2408,333053,Hijlak,VILLAGE,3808,888,1964,1844,3187,621,1313,333053,Hijlak,True,True,0.0,True,True,True,True,False,False
19,341,2408,333054,Tepur Nabasan,VILLAGE,3234,744,1660,1574,2421,813,1330,333054,Tepur Nabasan,True,True,0.0,True,True,True,True,False,False
19,341,2408,333055,Durllabhpur,VILLAGE,2124,449,1092,1032,1658,466,891,333055,Durllabhpur,True,False,0.0,True,False,False,False,False,False
19,341,2408,333056,Rasti,VILLAGE,3142,659,1606,1536,2344,798,1238,333056,Rasti,True,False,0.0,True,False,True,False,False,False
19,341,2408,333057,Mahadebpur,VILLAGE,3772,848,1938,1834,3004,768,1425,333057,Mahadebpur,True,False,0.0,True,False,True,True,False,False
19,341,2408,333058,Sitalpur,VILLAGE,2031,464,1063,968,1678,353,753,333058,Sitalpur,True,False,0.0,True,False,False,False,False,False
19,341,2408,333059,Ramchandrapur,VILLAGE,3473,760,1785,1688,2416,1057,1125,333059,Ramchandrapur,True,False,0.0,True,False,False,False,False,False
19,341,2409,333070,Mellak,VILLAGE,5713,1251,2936,2777,4646,1067,2013,333070,Mellak,False,False,0.0,True,True,True,False,True,False
19,341,2409,333071,Asharia,VILLAGE,968,201,490,478,719,249,303,333071,Asharia,False,False,0.0,True,True,False,False,,False
19,341,2409,333072,Deulti,VILLAGE,3417,763,1736,1681,2595,822,1186,333072,Deulti,False,False,0.0,True,True,False,False,,False
19,341,2409,333073,Chak Kamala,VILLAGE,5654,1211,2945,2709,4039,1615,2058,333073,Chak Kamala,True,False,0.0,True,True,True,False,False,False
19,341,2409,333074,Matinala,VILLAGE,2568,554,1327,1241,1573,995,1232,333074,Matinala,False,False,0.0,True,False,True,False,False,False
19,341,2409,333075,Orphuli,VILLAGE,3880,916,1980,1900,2840,1040,1580,333075,Orphuli,False,False,0.0,True,True,False,False,False,False
19,341,2409,333076,Char Orphuli,VILLAGE,0,0,0,0,0,0,0,333076,Char Orphuli,,,0.0,,,,,,False
19,341,2409,333077,Kamardaha,VILLAGE,1715,385,888,827,1237,478,629,333077,Kamardaha,True,False,0.0,True,False,False,False,False,False
19,341,2409,333078,Bansberia,VILLAGE,1435,311,749,686,1108,327,671,333078,Bansberia,True,False,0.0,True,False,False,False,False,False
19,341,2409,333079,Bankurdaha,VILLAGE,2275,502,1176,1099,1700,575,1202,333079,Bankurdaha,True,False,0.0,True,False,False,False,False,False
19,341,2409,333080,Heledwip,VILLAGE,2035,457,1041,994,1583,452,770,333080,Heledwip,False,False,0.0,True,True,False,False,False,False
19,341,2409,333081,Rana,VILLAGE,1760,316,932,828,1292,468,571,333081,Rana,True,True,0.0,True,False,False,False,False,False
19,341,2409,333082,Ishwaripur,VILLAGE,812,174,405,407,620,192,277,333082,Ishwaripur,False,False,0.0,True,True,False,False,,False
19,341,2409,333083,Brahman Dukuria,VILLAGE,1646,346,839,807,1151,495,512,333083,Brahman Dukuria,False,False,0.0,True,False,False,False,False,False
19,341,2409,333084,Sondail,VILLAGE,951,191,514,437,689,262,331,333084,Sondail,True,False,0.0,True,False,False,False,False,False
19,341,2409,333085,Brindabanpur,VILLAGE,1171,267,595,576,951,220,371,333085,Brindabanpur,True,False,0.0,True,False,True,False,False,False
19,341,2409,333086,Kazibhuara,VILLAGE,1230,287,648,582,1011,219,480,333086,Kazibhuara,True,False,0.0,True,False,True,False,False,False
19,341,2409,333087,Balarampur,VILLAGE,713,160,378,335,593,120,225,333087,Balarampur,True,False,0.0,True,False,True,False,False,False
19,341,2409,333088,Katapukuria,VILLAGE,2480,584,1260,1220,1559,921,798,333088,Katapukuria,False,False,0.0,True,True,True,False,False,False
19,341,2409,333089,Charkata Pukuria,VILLAGE,228,55,116,112,158,70,156,333089,Charkata Pukuria,False,False,0.0,True,False,True,False,False,False
19,341,2409,333090,Birkul,VILLAGE,4023,888,2079,1944,2781,1242,1779,333090,Birkul,False,False,0.0,True,False,False,False,False,False
19,341,2409,333091,Chaitanyapur,VILLAGE,2065,469,1073,992,1682,383,749,333091,Chaitanyapur,True,False,0.0,True,False,True,False,False,False
19,341,2409,333092,Nazarpur,VILLAGE,2110,455,1045,1065,1496,614,703,333092,Nazarpur,True,False,0.0,True,False,False,False,False,False
19,341,2409,333093,Athila,VILLAGE,2903,687,1474,1429,2141,762,1059,333093,Athila,True,True,0.0,True,True,False,True,False,False
19,341,2409,333094,Paikpari,VILLAGE,3373,707,1754,1619,2558,815,1140,333094,Paikpari,True,False,0.0,True,True,False,False,False,False
19,341,2409,333095,Borar,VILLAGE,1963,433,1010,953,1607,356,645,333095,Borar,True,False,0.0,True,True,False,False,False,False
19,341,2409,333096,Gunandapur,VILLAGE,2797,601,1443,1354,2185,612,993,333096,Gunandapur,True,False,0.0,True,False,True,True,False,False
19,341,2409,333097,Santoshpur,VILLAGE,2150,471,1109,1041,1549,601,715,333097,Santoshpur,True,False,0.0,True,True,False,False,False,False
19,341,2409,333098,Baidyanathpur,VILLAGE,5989,1364,3099,2890,4798,1191,2436,333098,Baidyanathpur,False,False,0.0,True,True,True,True,False,False
19,341,2409,333099,Khanjadapur,VILLAGE,3329,738,1712,1617,2454,875,1536,333099,Khanjadapur,False,True,0.0,True,False,True,False,False,False
19,341,2409,333100,Benapur,VILLAGE,6655,1440,3399,3256,5023,1632,2309,333100,Benapur,False,False,0.0,True,True,True,False,False,False
19,341,2409,333101,Chandanapara,VILLAGE,4342,967,2226,2116,3484,858,1540,333101,Chandanapara,False,False,0.0,True,True,False,False,False,False
19,341,2409,333102,Khajurnan,VILLAGE,4903,953,2505,2398,3380,1523,1740,333102,Khajurnan,True,False,0.0,True,False,True,False,False,False
19,341,2409,333103,Chandrabhag,VILLAGE,1997,508,1017,980,1644,353,768,333103,Chandrabhag,True,False,0.0,True,True,True,False,False,False
19,341,2409,333104,Rabibhag,VILLAGE,8976,1869,4710,4266,6001,2975,3794,333104,Rabibhag,False,False,0.0,True,True,True,False,False,False
19,341,2409,333105,Rupasgari,VILLAGE,7240,1494,3786,3454,4629,2611,2763,333105,Rupasgari,False,False,0.0,True,True,True,False,False,False
19,341,2409,333106,Panchani Guzrat,VILLAGE,3359,675,1792,1567,2431,928,1335,333106,Panchani Guzrat,False,False,0.0,True,False,True,False,False,False
19,341,2409,333107,Madanmohanpur,VILLAGE,965,202,469,496,685,280,475,333107,Madanmohanpur,False,False,0.0,True,False,False,False,False,False
19,341,2409,333108,Basudebpur,VILLAGE,1474,298,740,734,1151,323,547,333108,Basudebpur,False,False,0.0,True,False,False,False,False,False
19,341,2409,333109,Raynagar,VILLAGE,990,225,502,488,742,248,358,333109,Raynagar,False,False,0.0,True,False,False,False,False,False
19,341,2409,333110,Chhayani Guzrat,VILLAGE,4071,855,2125,1946,2726,1345,1433,333110,Chhayani Guzrat,False,False,0.0,True,False,False,False,False,False
19,341,2409,333111,Duaniguzrat,VILLAGE,2708,609,1395,1313,1778,930,1157,333111,Duaniguzrat,False,False,0.0,True,False,False,False,False,False
19,341,2410,333119,Panshila,VILLAGE,2716,609,1366,1350,1956,760,739,333119,Panshila,False,False,0.0,True,False,False,False,False,False
19,341,2410,333120,Srikol,VILLAGE,4465,1101,2243,2222,3121,1344,1817,333120,Srikol,False,False,0.0,True,True,True,True,False,False
19,341,2410,333121,Alpin,VILLAGE,1284,327,671,613,973,311,535,333121,Alpin,False,False,0.0,True,False,True,False,False,False
19,341,2410,333122,Narikelabar,VILLAGE,1802,458,922,880,1437,365,622,333122,Narikelabar,False,False,0.0,True,True,True,True,False,False
19,341,2410,333123,Kathilabar,VILLAGE,2940,682,1468,1472,2073,867,1042,333123,Kathilabar,True,False,0.0,True,False,True,True,False,False
19,341,2410,333124,Shitalpur,VILLAGE,3590,904,1831,1759,2732,858,1246,333124,Shitalpur,True,False,0.0,True,False,True,True,False,False
19,341,2410,333125,Harinarayanpur,VILLAGE,1680,419,869,811,947,733,567,333125,Harinarayanpur,True,False,0.0,True,False,False,False,False,False
19,341,2410,333126,Kotara,VILLAGE,4613,1133,2349,2264,3838,775,1667,333126,Kotara,False,False,0.0,True,False,False,False,False,False
19,341,2410,333127,Nunebar,VILLAGE,2820,689,1447,1373,2172,648,1087,333127,Nunebar,False,False,0.0,True,False,True,False,False,False
19,341,2410,333128,Deuli,VILLAGE,6642,1683,3384,3258,4595,2047,2345,333128,Deuli,False,False,0.0,True,False,True,False,False,False
19,341,2410,333129,Kamalpur,VILLAGE,2643,665,1350,1293,2072,571,933,333129,Kamalpur,False,False,0.0,True,False,True,False,False,False
19,341,2410,333130,Purulpara,VILLAGE,2041,494,1080,961,1718,323,773,333130,Purulpara,False,True,0.0,True,False,True,False,False,False
19,341,2410,333131,Dakshin Durgapur,VILLAGE,4457,1125,2282,2175,3165,1292,1722,333131,Dakshin Durgapur,False,True,0.0,True,False,False,False,False,False
19,341,2410,333132,Kalidaha,VILLAGE,3435,808,1764,1671,2733,702,1279,333132,Kalidaha,False,False,0.0,True,True,False,False,False,False
19,341,2410,333133,Goaldaha,VILLAGE,1531,367,762,769,1237,294,636,333133,Goaldaha,False,False,0.0,True,False,False,False,False,False
19,341,2410,333134,Sankardari,VILLAGE,389,88,194,195,285,104,136,333134,Sankardari,False,False,0.0,False,False,True,True,False,False
19,341,2410,333135,Bharapura,VILLAGE,477,117,238,239,356,121,167,333135,Bharapura,True,False,0.0,True,False,False,True,False,False
19,341,2410,333136,Sarishani,VILLAGE,3061,756,1542,1519,2238,823,1013,333136,Sarishani,True,False,0.0,True,True,True,True,False,False
19,341,2410,333137,Kamdebpur,VILLAGE,2222,520,1074,1148,1508,714,709,333137,Kamdebpur,True,False,0.0,True,False,False,True,False,False
19,341,2410,333138,Kshirish Beria,VILLAGE,1638,406,818,820,1245,393,539,333138,Kshirish Beria,True,False,0.0,True,False,False,True,False,False
19,341,2410,333139,Kathanali,VILLAGE,1600,386,809,791,1269,331,543,333139,Kathanali,True,False,0.0,True,False,False,False,False,False
19,341,2410,333140,Baneshwarpur,VILLAGE,4928,1143,2530,2398,3652,1276,1638,333140,Baneshwarpur,False,False,0.0,True,False,True,True,False,False
19,341,2410,333141,Pichhaldaha,VILLAGE,9131,2117,4689,4442,6494,2637,3217,333141,Pichhaldaha,False,False,0.0,True,True,False,True,False,False
19,341,2410,333142,Sibpur,VILLAGE,4499,1083,2333,2166,3482,1017,1853,333142,Sibpur,False,False,0.0,True,True,False,True,False,False
19,341,2410,333143,Gadiara,VILLAGE,1806,410,914,892,1242,564,672,333143,Gadiara,False,False,0.0,True,False,True,False,False,False
19,341,2410,333144,Ambere,VILLAGE,1512,351,791,721,983,529,609,333144,Ambere,False,True,0.0,True,False,False,False,False,False
19,341,2410,333145,Gurepol,VILLAGE,7613,1775,3862,3751,5273,2340,2785,333145,Gurepol,False,False,0.0,True,True,False,False,False,False
19,341,2410,333146,Kurchi Beria,VILLAGE,1381,326,673,708,973,408,508,333146,Kurchi Beria,True,True,0.0,True,True,False,False,False,False
19,341,2410,333147,Sibganja,VILLAGE,4764,1066,2386,2378,3153,1611,1674,333147,Sibganja,True,False,0.0,True,True,True,True,False,False
19,341,2410,333148,Bhagawanpur,VILLAGE,4680,1084,2355,2325,3252,1428,1414,333148,Bhagawanpur,False,False,0.0,True,True,True,False,False,False
19,341,2410,333149,Rameshwarpur,VILLAGE,2274,532,1136,1138,1628,646,821,333149,Rameshwarpur,True,False,0.0,True,False,False,False,False,False
19,341,2410,333150,Bhabanipur,VILLAGE,2851,630,1458,1393,1873,978,929,333150,Bhabanipur,False,False,0.0,True,False,False,False,False,False
19,341,2410,333151,Gajankol,VILLAGE,4406,1017,2291,2115,3477,929,1877,333151,Gajankol,False,False,0.0,True,True,False,False,False,False
19,341,2410,333152,Balichaturi,VILLAGE,1829,424,926,903,1203,626,583,333152,Balichaturi,False,False,0.0,True,False,True,False,False,False
19,341,2410,333153,Maheshwarpur,VILLAGE,1136,248,595,541,936,200,465,333153,Maheshwarpur,False,False,0.0,True,True,True,False,False,False
19,341,2410,333154,Chandpur,VILLAGE,3045,637,1553,1492,2023,1022,1043,333154,Chandpur,False,False,0.0,True,True,False,False,False,False
19,341,2410,333155,Puturia,VILLAGE,1918,462,980,938,1209,709,1148,333155,Puturia,False,False,0.0,True,False,True,False,False,False
19,341,2410,333156,Dafarpur,VILLAGE,651,158,319,332,473,178,363,333156,Dafarpur,False,False,0.0,False,False,True,False,False,False
19,341,2410,333157,Srirampur,VILLAGE,1219,291,599,620,854,365,355,333157,Srirampur,False,False,0.0,True,False,True,False,False,False
19,341,2410,333158,Silampur,VILLAGE,2352,512,1193,1159,1635,717,745,333158,Silampur,False,False,0.0,True,True,True,True,False,False
19,341,2410,333159,Gopalpur,VILLAGE,578,120,280,298,300,278,164,333159,Gopalpur,False,False,0.0,True,False,False,False,False,False
19,341,2410,333160,Dhandali,VILLAGE,6307,1407,3180,3127,4066,2241,2206,333160,Dhandali,False,False,0.0,True,False,False,True,False,False
19,341,2410,333161,Madaribar,VILLAGE,628,138,329,299,336,292,195,333161,Madaribar,False,False,0.0,True,False,False,False,False,False
19,341,2410,333162,Syadpur,VILLAGE,2989,650,1516,1473,2158,831,1033,333162,Syadpur,False,False,0.0,True,False,False,False,False,False
19,341,2410,333163,Gutinaguri,VILLAGE,2080,441,1052,1028,1580,500,786,333163,Gutinaguri,False,False,0.0,True,True,False,False,False,False
19,341,2410,333164,Purbba Gazipur,VILLAGE,364,79,184,180,271,93,107,333164,Purbba Gazipur,False,False,0.0,False,False,False,False,False,False
19,341,2410,333165,Ichhapur,VILLAGE,3120,674,1584,1536,2245,875,1278,333165,Ichhapur,False,False,0.0,True,False,False,True,False,False
19,341,2410,333166,Baganda,VILLAGE,3333,729,1685,1648,2181,1152,1181,333166,Baganda,False,True,0.0,True,True,False,True,False,False
19,341,2410,333167,Kumar Khali,VILLAGE,2313,517,1170,1143,1609,704,930,333167,Kumar Khali,False,False,0.0,True,False,False,False,False,False
19,341,2410,333168,Chhota Joynagar,VILLAGE,900,200,453,447,592,308,298,333168,Chhota Joynagar,False,False,0.0,True,False,False,False,False,False
19,341,2410,333169,Purali Para,VILLAGE,1998,445,993,1005,1151,847,699,333169,Purali Para,False,False,0.0,True,False,False,False,False,False
19,341,2410,333170,Belari,VILLAGE,4383,1014,2251,2132,2645,1738,1414,333170,Belari,False,False,0.0,True,True,False,True,False,False
19,341,2410,333171,Purbba Basudebpur,VILLAGE,2398,577,1225,1173,1540,858,772,333171,Purbba Basudebpur,False,False,0.0,True,False,False,False,False,False
19,341,2410,333172,Chandipur,VILLAGE,3548,772,1844,1704,2255,1293,1114,333172,Chandipur,False,False,0.0,True,False,False,False,False,False
19,341,2410,333173,Joy Krishnapur,VILLAGE,1728,397,884,844,1368,360,642,333173,Joy Krishnapur,False,False,0.0,True,False,False,False,False,False
19,341,2410,333174,Kasipur,VILLAGE,1731,414,910,821,1027,704,560,333174,Kasipur,False,False,0.0,True,False,False,False,False,False
